"Location_skey";"Country";"State";"Region";"City";"Address";"PostalCode";"District";"SubDistrict";"SubSubDistrict";"SubSubSubDistrict";"DistrictCode";"SubDistrictCode";"SubSubDistrictCode";"SubSubSubDistrictCode";"Latitude";"Longitude";"IsGarage";"NameGarage"
"47426";"NLD";"NH";"Amsterdam";"Amsterdam";"Sloterkade 79";"1058HJ";"Nieuw West";"Osdorp Oost";"Osdorpplein e.o.";"Osdorpplein e.o.";"F";"F81";"F81c";"-1";52.353831;4.852919;NA;NA
"47648";"NLD";"NH";"Amsterdam";"Amsterdam";"Lodewijk van Deysselstraat 91";"1064HM";"Centrum";"Burgwallen Nieuwe Zijde";"Hemelrijk";"Hemelrijk";"A";"A01";"A01b";"-1";52.377661;4.811481;NA;NA
"50076";"NLD";"NH";"Amsterdam";"Amsterdam";"Antillenstraat 42";"1058HC";"Nieuw West";"Osdorp Oost";"Osdorpplein e.o.";"Osdorpplein e.o.";"F";"F81";"F81c";"-1";52.359753;4.850436;NA;NA
"50254";"NLD";"NH";"Amsterdam";"Amsterdam";"Hoofdweg 336";"1056DB";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.371076;4.849866;NA;NA
"49438";"NLD";"NH";"Amsterdam";"Amsterdam";"Uiterwaardenstraat 284";"1079DA";"West";"Frederik Hendrikbuurt";"Frederik Hendrikbuurt Noord";"Frederik Hendrikbuurt Noord";"E";"E16";"E16a";"-1";52.342493;4.897504;NA;NA
"50255";"NLD";"NH";"Amsterdam";"Amsterdam";"Geuzenkade 87";"1056KP";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.374796;4.86335;NA;NA
"50261";"NLD";"NH";"Amsterdam";"Amsterdam";"Ookmeerweg 55";"1068AM";"Nieuw West";"Osdorp Oost";"Meer en Oever";"Meer en Oever";"F";"F81";"F81b";"-1";52.365449;4.801835;NA;NA
"50265";"NLD";"NH";"Amsterdam";"Amsterdam";"Alexander Boersstraat 54";"1071KZ";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.35873;4.877496;NA;NA
"50278";"NLD";"NH";"Amsterdam";"Amsterdam";"Helmholtzstraat 32";"1098LK";"Oost";"Middenmeer";"Linnaeusparkbuurt";"Linnaeusparkbuurt";"M";"M56";"M56a";"-1";52.350262;4.938716;NA;NA
"42290";"NLD";"NH";"Amsterdam";"Amsterdam";"C.J.K Van Aalststraat 49";"1019JZ";"Oost";"Oostelijk Havengebied";"Architectenbuurt";"Architectenbuurt";"M";"M33";"M33h";"-1";52.373148;4.939188;NA;NA
"42301";"NLD";"NH";"Amsterdam";"Amsterdam";"Hertspieghelweg 86";"1055KT";"West";"Erasmuspark";"Erasmusparkbuurt West";"Erasmusparkbuurt West";"E";"E38";"E38c";"-1";52.381891;4.85108;NA;NA
"42778";"NLD";"NH";"Amsterdam";"Amsterdam";"Burgemeester de Vlugtlaan 121";"1063BJ";"Nieuw West";"Slotermeer Noordoost";"Buurt 2";"Buurt 2";"F";"F76";"F76b";"-1";52.37998;4.82795;NA;NA
"42787";"NLD";"NH";"Amsterdam";"Amsterdam";"Fraunhoferstraat 22";"1098LR";"Oost";"Middenmeer";"Linnaeusparkbuurt";"Linnaeusparkbuurt";"M";"M56";"M56a";"-1";52.3508883;4.937147;NA;NA
"42945";"NLD";"NH";"Amsterdam";"Amsterdam";"Steve Bikoplein 7";"1092GM";"Oost";"Oosterparkbuurt";"Oosterparkbuurt Zuidoost";"Oosterparkbuurt Zuidoost";"M";"M28";"M28c";"-1";52.35569;4.924;NA;NA
"56148";"NLD";"NH";"Amsterdam";"Amsterdam";"Keizersgracht 499";"1017DL";"Centrum";"De Weteringschans";"Den Texbuurt";"Den Texbuurt";"A";"A07";"A07f";"-1";52.365305;4.88814;NA;NA
"45670";"NLD";"NH";"Amsterdam";"Amsterdam";"Vrolikstraat 217";"1091TX";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.355387;4.915027;NA;NA
"45899";"NLD";"NH";"Amsterdam";"Amsterdam";"Willemsstraat 162";"1015JE";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.381085;4.883504;NA;NA
"45901";"NLD";"NH";"Amsterdam";"Amsterdam";"Frederik Hendrikstraat 154";"1052JE";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.373907;4.872107;NA;NA
"53047";"NLD";"NH";"Amsterdam";"Amsterdam";"Schaepmanstraat 220";"1051JJ";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.379743;4.869353;NA;NA
"53848";"NLD";"NH";"Amsterdam";"Amsterdam";"Brederodestraat 44";"1054MV";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.361716;4.865894;NA;NA
"54012";"NLD";"NH";"Amsterdam";"Amsterdam";"Rooseveltlaan 152 III";"1078NS";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.343753;4.897917;NA;NA
"54167";"NLD";"NH";"Amsterdam";"Amsterdam";"Keizersgracht 430";"1016GD";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.368217;4.884249;NA;NA
"54168";"NLD";"NH";"Amsterdam";"Amsterdam";"Amstel 252";"1017AL";"Centrum";"De Weteringschans";"Den Texbuurt";"Den Texbuurt";"A";"A07";"A07f";"-1";52.36374;4.901472;NA;NA
"54177";"NLD";"NH";"Amsterdam";"Amsterdam";"Weerdestein 116";"1083GG";"Zuid";"Buitenveldert Oost";"Buitenveldert Oost Midden";"Buitenveldert Oost Midden";"K";"K91";"K91b";"-1";52.330275;4.889257;NA;NA
"54299";"NLD";"NH";"Amsterdam";"Amsterdam";"Westerlengte 65";"1034SX";"Noord";"Banne Buiksloot";"Banne Buiksloot";"Banne Buiksloot";"N";"N70";"-1";"-1";52.411085;4.917013;NA;NA
"54310";"NLD";"NH";"Amsterdam";"Amsterdam";"Burgemeester Bletzstraat 1";"1109AJ";"West";"Vondelbuurt";"Vondelparkbuurt Oost";"Vondelparkbuurt Oost";"E";"E22";"E22a";"-1";52.304203;5.01615;NA;NA
"22592";"NLD";"NH";"Amsterdam";"Amsterdam";"Weesperzijde 136";"1091ES";"Oost";"Oosterparkbuurt";"Oosterparkbuurt Noordwest";"Oosterparkbuurt Noordwest";"M";"M28";"M28a";"-1";52.3494453;4.9127838;NA;NA
"23446";"NLD";"NH";"Amsterdam";"Amsterdam";"Boomgaardlaan 46";"1036KJ";"Noord";"Tuindorp Oostzaan";"De Bongerd";"De Bongerd";"N";"N65";"N65d";"-1";52.406521;4.901743;NA;NA
"23448";"NLD";"NH";"Amsterdam";"Amsterdam";"Lootsstraat 11";"1053NT";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.363938;4.861004;NA;NA
"23457";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Spilbergenstraat 50";"1057RJ";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.365749;4.852212;NA;NA
"51990";"NLD";"NH";"Amsterdam";"Amsterdam";"Nieuwe Prinsengracht 102";"1018VW";"Centrum";"Grachtengordel Zuid";"Spiegelbuurt";"Spiegelbuurt";"A";"A03";"A03a";"-1";52.363891;4.909695;NA;NA
"51996";"NLD";"NH";"Amsterdam";"Amsterdam";"Stadionweg 281";"1076NZ";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.34483;4.85895;NA;NA
"43815";"NLD";"NH";"Amsterdam";"Amsterdam";"Johannes Vermeerplein 6";"1071DV";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.355731;4.88348;NA;NA
"43817";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Tuyll van Serooskerkenweg 125";"1076JJ";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.343816;4.85868;NA;NA
"44327";"NLD";"NH";"Amsterdam";"Amsterdam";"Ponserstraat 1";"1033DK";"Noord";"Noordelijke IJ-oevers Oost";"Cornelis Douwesterrein";"Cornelis Douwesterrein";"N";"N71";"N71e";"-1";52.403186;4.899564;NA;NA
"44537";"NLD";"NH";"Amsterdam";"Amsterdam";"Geervliet 235";"1082NR";"Centrum";"De Weteringschans";"Den Texbuurt";"Den Texbuurt";"A";"A07";"A07f";"-1";52.329823;4.880459;NA;NA
"46557";"NLD";"NH";"Amsterdam";"Amsterdam";"De Kempenaerstraat 2";"1051CN";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.382173;4.869027;NA;NA
"46877";"NLD";"NH";"Amsterdam";"Amsterdam";"Monnikendammerweg 21";"1023EA";"Noord";"Nieuwendammerdijk Buiksloterdijk";"Nieuwendammerdijk Oost";"Nieuwendammerdijk Oost";"N";"N64";"N64d";"-1";52.386944;4.949887;NA;NA
"46999";"NLD";"NH";"Amsterdam";"Amsterdam";"Korte Keizersstraat 10";"1011GH";"Centrum";"Nieuwmarkt Lastage";"Oosterdokseiland";"Oosterdokseiland";"A";"A04";"A04a";"-1";52.371236;4.902742;NA;NA
"47105";"NLD";"NH";"Amsterdam";"Amsterdam";"Hondecoeterstraat 8";"1071LR";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.354668;4.878078;NA;NA
"47429";"NLD";"NH";"Amsterdam";"Amsterdam";"Olympiaplein 118";"1076AK";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.346644;4.865754;NA;NA
"9289";"NLD";"NH";"Amsterdam";"Amsterdam";"Groen van Prinstererstraat 3";"1051ED";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.385113;4.871591;NA;NA
"9290";"NLD";"NH";"Amsterdam";"Amsterdam";"Jacob van Lennepstraat 261";"1053JE";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.363791;4.863736;NA;NA
"9293";"NLD";"NH";"Amsterdam";"Amsterdam";"Oturia 18";"1060RA";"Nieuw West";"Middelveldsche Akerpolder";"De Aker Oost";"De Aker Oost";"F";"F84";"F84c";"-1";52.350534;4.772181;NA;NA
"9802";"NLD";"NH";"Amsterdam";"Amsterdam";"Valeriusstraat 3";"1071MB";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.355364;4.873413;NA;NA
"10168";"NLD";"NH";"Amsterdam";"Amsterdam";"Jacob Krusestraat 71";"1106ZK";"Zuidoost";"Gein";"Gein Noordoost";"Gein Noordoost";"T";"T97";"T97c";"-1";52.298884;4.99474;NA;NA
"47565";"NLD";"NH";"Amsterdam";"Amsterdam";"Timorstraat 5";"1094CD";"Oost";"Indische Buurt West";"Noordwestkwadrant Indische buurt Noord";"Noordwestkwadrant Indische buurt Noord";"M";"M31";"M31a";"-1";52.365634;4.936017;NA;NA
"47955";"NLD";"NH";"Amsterdam";"Amsterdam";"Paramaribostraat 1";"1058AN";"Nieuw West";"Osdorp Oost";"Osdorpplein e.o.";"Osdorpplein e.o.";"F";"F81";"F81c";"-1";52.358951;4.855134;NA;NA
"48089";"NLD";"NH";"Amsterdam";"Amsterdam";"Ubbo Emmiushof 16";"1065AV";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.363467;4.826383;NA;NA
"24221";"NLD";"NH";"Amsterdam";"Amsterdam";"Raphaelplein 25";"1077PX";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.347825;4.870291;NA;NA
